,id,created_time,message,comment_count,reactions.data,reactions.summary.total_count,comments.data,post_id,post_created_time,post_permalink_url,post_shares.count,post_message
1851,1227779374508839_143571845033948,2023-03-19 17:02:03+00:00,haa,0,[],0,,1.905016115699591e+30,2023-03-11 09:35:54+00:00,https://www.facebook.com/190501611569959/posts/pfbid02quxQSU7ZWt7HwztEYC5MH18D2eDMKfvAsvmzkeCvGSJdFmoHbWeQ8rgKmXdYW7Pql/,,"Community Care monitors (4 Positions) – Jowhar (2) and Balcad (2), Somalia
https://qaranjobs.com/job/community-care-monitors-4-positions-jowhar-2-and-balcad-2-somalia/"
1852,1227779374508839_878951116518109,2023-03-20 17:13:04+00:00,Haaaa,0,[],0,,1.905016115699591e+30,2023-03-11 09:35:54+00:00,https://www.facebook.com/190501611569959/posts/pfbid02quxQSU7ZWt7HwztEYC5MH18D2eDMKfvAsvmzkeCvGSJdFmoHbWeQ8rgKmXdYW7Pql/,,"Community Care monitors (4 Positions) – Jowhar (2) and Balcad (2), Somalia
https://qaranjobs.com/job/community-care-monitors-4-positions-jowhar-2-and-balcad-2-somalia/"
1853,1227779374508839_1143823646288613,2023-03-21 08:48:21+00:00,AbdiFitah Sheikh Ali  halkaan ka war jiri,0,[],0,,1.905016115699591e+30,2023-03-11 09:35:54+00:00,https://www.facebook.com/190501611569959/posts/pfbid02quxQSU7ZWt7HwztEYC5MH18D2eDMKfvAsvmzkeCvGSJdFmoHbWeQ8rgKmXdYW7Pql/,,"Community Care monitors (4 Positions) – Jowhar (2) and Balcad (2), Somalia
https://qaranjobs.com/job/community-care-monitors-4-positions-jowhar-2-and-balcad-2-somalia/"
1854,1227778914508885_158158603752678,2023-03-11 16:03:16+00:00,Mahamed Aadam Hasan iskaaa xaadiri,0,"[{'id': '100037650123388', 'name': 'Mahamed Aadam Hasan', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1855,1227778914508885_148987071409995,2023-03-12 15:52:05+00:00,Zahra Abdillahi Ahmed,0,"[{'id': '100015282491421', 'name': 'Zahra Abdillahi Ahmed', 'type': 'LOVE'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1856,1227778914508885_179552344819562,2023-03-13 10:10:49+00:00,"Abuukar  Ahmed  mohamud
Oo joga hamar",0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1857,1227778914508885_143708021951379,2023-03-13 18:10:00+00:00,jowhar balcad waa gartay adle waxa laga wadaa,2,[],0,"[{'created_time': '2023-03-13T21:18:24+0000', 'from': {'name': 'Fatima Yuusuf Cali', 'id': '100002771232063'}, 'message': 'Faadumo Yuusuf Maxamud cadale', 'id': '1227778914508885_1266875860919213'}, {'created_time': '2023-03-14T05:18:33+0000', 'from': {'name': 'Faadumo Yuusuf Maxamud', 'id': '100037583443579'}, 'message': 'Fatima Yuusuf Cali  haa gartay  ok', 'id': '1227778914508885_950198369684933'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1858,1227778914508885_2571709876460883,2023-03-13 18:52:13+00:00,"Mustaf Muqtar Calasow 
Cabdullahi Jeele",1,"[{'id': '100076001025503', 'name': 'Mustaf Muqtar Calasow', 'type': 'LIKE'}]",1,"[{'created_time': '2023-03-15T00:19:02+0000', 'from': {'name': 'Cabdullahi Jeele', 'id': '100011199462519'}, 'message': 'Sayid Cali Axmed Calasow waan arkaa', 'id': '1227778914508885_1352788635278616'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1859,1227778914508885_596215632370563,2023-03-13 19:12:50+00:00,Qaali Cadey xbbti inta eeg,1,[],0,"[{'created_time': '2023-03-14T07:59:09+0000', 'from': {'name': 'Qaali Cadey', 'id': '100009247750619'}, 'message': 'Aisha M Omar Gaab hye xppti', 'id': '1227778914508885_1356558998521936'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1860,1227778914508885_763921391620218,2023-03-13 20:14:26+00:00,Koley dad masakiin ah baa iska apley gareyn Doono lkn waxaan u shegayaa Qof walbo Rabo shaqadan miisana hami ugu jiiro In lasii Qataay shaqooyinkaan dadkii Qawaan lahaa,6,"[{'id': '100010194909711', 'name': 'Aisha M. Muuse', 'type': 'LIKE'}, {'id': '100013133047573', 'name': 'Gudomiye Farah Dhere Fbx', 'type': 'LIKE'}, {'id': '100012736682722', 'name': 'Aisha Maxamed Yuunis', 'type': 'LIKE'}, {'id': '100021940253882', 'name': 'Mahad Maxamed', 'type': 'LIKE'}, {'id': '100056323036237', 'name': 'Fowzia Guuroow', 'type': 'LIKE'}, {'id': '100013586430690', 'name': 'Zahra Mohamed', 'type': 'LIKE'}]",6,"[{'created_time': '2023-03-15T19:35:09+0000', 'from': {'name': 'Drs Nimco Aweys Maxamed', 'id': '100010812226488'}, 'message': 'Hassan MOhamed Mudei wlhi tasa been aheen', 'id': '1227778914508885_888587685585988'}, {'created_time': '2023-03-16T15:48:09+0000', 'from': {'name': 'Susu Ahmed Susu', 'id': '100003470846847'}, 'message': 'Hassan MOhamed Mudei an cv xaryn aya idashathy', 'id': '1227778914508885_1181453599237707'}, {'created_time': '2023-03-16T15:49:16+0000', 'from': {'name': 'Hassan MOhamed Mudei', 'id': '100053000389226'}, 'message': 'Susu Ahmed Susu  arsaaqda mel ka dhaw O ka shaqo wanaagsan Allaha kasiiyo', 'id': '1227778914508885_1374164220087034'}, {'created_time': '2023-03-16T15:49:41+0000', 'from': {'name': 'Susu Ahmed Susu', 'id': '100003470846847'}, 'message': 'Hassan MOhamed Mudei amen wllo', 'id': '1227778914508885_912413349999038'}, {'created_time': '2023-03-17T18:00:23+0000', 'from': {'name': 'Mahad Maxamed', 'id': '100021940253882'}, 'message': 'Hassan MOhamed Mudei I Agree with you 💯 percent Brother', 'id': '1227778914508885_1944204152587032'}, {'created_time': '2023-03-21T16:16:18+0000', 'from': {'name': 'Ahmed Hassan Abdulle', 'id': '100009366003390'}, 'message': 'Hassan MOhamed Mudei taas aya xaqiq ah dadkeynana arinkaas malasocdan', 'id': '1227778914508885_120505327618444'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1861,1227778914508885_156665887262814,2023-03-14 03:54:23+00:00,Qadan Cadey,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1862,1227778914508885_612862023987353,2023-03-14 03:54:30+00:00,Zuniizh Idiris Omar,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1863,1227778914508885_192156616848683,2023-03-14 07:51:44+00:00,Shamis Bintu Mohamed,0,"[{'id': '100005062992853', 'name': 'Shamis Bintu Mohamed', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1864,1227778914508885_586905776707811,2023-03-14 07:52:01+00:00,Aamina Abdi Aziiz Abdirahman,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1865,1227778914508885_1395356001239399,2023-03-14 16:13:10+00:00,Sureyma Bintu Xasan Rinji meelahan bal eeeg 🙄,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1866,1227778914508885_185651750866081,2023-03-14 17:18:20+00:00,Wey u diyaarsanyihiin wxii ushaqayn lahaq ee waa ii dheh,0,"[{'id': '100056323036237', 'name': 'Fowzia Guuroow', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1867,1227778914508885_1806381346411304,2023-03-14 17:42:21+00:00,Aliy Hire,1,[],0,"[{'created_time': '2023-03-14T18:42:41+0000', 'from': {'name': 'Aliy Hire', 'id': '100061636966478'}, 'message': 'Adan Abdi tnx bro', 'id': '1227778914508885_1361028254677739'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1868,1227778914508885_603445781287651,2023-03-15 09:19:15+00:00,Siman Sayb,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1869,1227778914508885_429652992697921,2023-03-15 10:51:04+00:00,Maslah Hussein Salah Ahmed Mohamed Nuune Germany,0,"[{'id': '100009590660189', 'name': 'Maslah Hussein Salah', 'type': 'HAHA'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1870,1227778914508885_184241164355065,2023-03-15 16:08:45+00:00,Shukri Wehliye  jowhar markaa maqlo adi kuso xasustaa😀,3,"[{'id': '100016416099130', 'name': 'Juujuu Axmed Cusmaan', 'type': 'LIKE'}, {'id': '100022908304996', 'name': 'Nafizo Saneey Ibrahim', 'type': 'LIKE'}]",2,"[{'created_time': '2023-03-15T16:09:11+0000', 'from': {'name': 'Shukri Wehliye', 'id': '100022359975896'}, 'message': 'Jawahir Barre 🤣🤣🤣sabab', 'id': '1227778914508885_656824909785620'}, {'created_time': '2023-03-15T16:09:50+0000', 'from': {'name': 'Jawahir Barre', 'id': '100018102430505'}, 'message': 'Shukri Wehliye cidkale kama aqaan ee shaqeyso', 'id': '1227778914508885_115466841493824'}, {'created_time': '2023-03-15T16:12:46+0000', 'from': {'name': 'Shukri Wehliye', 'id': '100022359975896'}, 'message': 'Jawahir Barre hye xbbt 👍👍👍', 'id': '1227778914508885_1243623062951347'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1871,1227778914508885_868436957572594,2023-03-15 16:20:47+00:00,Fathi Ganey Guudle Eedo Iska appley gareyso,0,"[{'id': '100043445610262', 'name': 'Ina Ganey Gudle', 'type': 'LOVE'}]",1,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1872,1227778914508885_740065734190579,2023-03-16 07:52:17+00:00,Mandeq Osman,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1873,1227778914508885_977323749920463,2023-03-16 13:36:18+00:00,Haadi Maxamud Xasan amaa dadka la daalinaa qofkan mar hore la qatay🤔🫣🤩🤩,2,[],0,"[{'created_time': '2023-03-16T13:37:01+0000', 'from': {'name': 'Haadi Maxamud Xasan', 'id': '100007044279518'}, 'message': 'Drs Maryama Ali Salad wali lama qadan anaa kaa hubo taaa', 'id': '1227778914508885_6260564107321533'}, {'created_time': '2023-03-16T13:37:21+0000', 'from': {'name': 'Haadi Maxamud Xasan', 'id': '100007044279518'}, 'message': 'Drs Maryama Ali Salad ee matagw  meesha', 'id': '1227778914508885_767305091506463'}]",1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1874,1227778914508885_5992777854090535,2023-03-16 14:55:08+00:00,De Last Queen Muna,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1875,1227778914508885_750738036516847,2023-03-17 09:55:21+00:00,Abdinasir Foodey Mohamud markaaa jowhar maqlo waa inaa kusooqabtaa xaqaagana meeshaan karaadsataaa,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1876,1227778914508885_1270656487128404,2023-03-17 17:31:12+00:00,🩸❣️🩸,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1877,1227778914508885_6286073531412142,2023-03-17 18:27:08+00:00,Ibrahim Hassan,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1878,1227778914508885_186765730751787,2023-03-18 09:31:58+00:00,🩸❣️🩸,0,[],0,,1.905016115699591e+30,2023-03-11 09:34:32+00:00,https://www.facebook.com/190501611569959/posts/pfbid02KaFfJt4zhRKQ7piCF4W8rdKzTYhU8SptNJpNy5VGGYWqnZ3JAz6SX3GKsMqbqKyQl/,,"GBV Nurse (3 Positions) – Jowhar (1), Balcad (1) and Adale (1), Somalia
https://qaranjobs.com/job/gbv-nurse-3-positions-jowhar-1-balcad-1-and-adale-1-somalia/"
1879,1227663981187045_911954173449679,2023-03-11 12:26:23+00:00,FAO Soomaali xagee kala soo xariiraa,3,[],0,"[{'created_time': '2023-03-12T18:19:40+0000', 'from': {'name': 'Drs Amish Dagan', 'id': '100057493864085'}, 'message': 'Mohd Slh link hoseriix wall', 'id': '1227663981187045_1887009141652679'}, {'created_time': '2023-03-13T12:33:20+0000', 'from': {'name': 'Mohd Slh', 'id': '100074354839136'}, 'message': 'Waa linkigeena', 'id': '1227663981187045_2059244244281404'}, {'created_time': '2023-03-13T12:33:40+0000', 'from': {'name': 'Mohd Slh', 'id': '100074354839136'}, 'message': 'Meel kale I geynayaaaaaa', 'id': '1227663981187045_6006749909417978'}]",1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1880,1227663981187045_1274719203115016,2023-03-11 14:15:27+00:00,Ahmed Hassan Boqor ka faa.ideysi wcn sxp adigaa dhankan inoga fcne,0,[],0,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1881,1227663981187045_1412737646131620,2023-03-11 14:48:42+00:00,Asc wllo hargaysaan joogaa waxaan doonaayey inaan idinla soo xiriiree hayada FAO xageen idinkala soo xiriiraa arin ayaan idina wadaagi lahaaye,0,[],0,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1882,1227663981187045_756753582421230,2023-03-11 14:50:24+00:00,Igana raali ahaada hadaan qoraalkaygu qaldan tahay idinkoon isoo codsan ayaan idin soo galee,0,[],0,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1883,1227663981187045_598003102374236,2023-03-11 14:52:08+00:00,Caynaan Hassan Abdi Smw,0,[],0,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1884,1227663981187045_246585831057578,2023-03-11 15:13:49+00:00,Abdifatah Hilowle Omar,0,"[{'id': '100008820970268', 'name': 'Abdifatah Hilowle', 'type': 'LIKE'}]",1,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1885,1227663981187045_1956077408060105,2023-03-11 16:14:49+00:00,Asc wllo hargaysaa joogaa waxaan doonaayey inaan idinla soo xirìiraa fao  xageen idinkale        .mahasanidiin  waxan xidhiidhaan  0634814504,2,[],0,"[{'created_time': '2023-03-18T07:58:39+0000', 'from': {'name': 'Sadik Cali Afgante', 'id': '100009299272284'}, 'message': 'Xamse Axmed linking galdee', 'id': '1227663981187045_939488950822365'}, {'created_time': '2023-03-20T03:03:55+0000', 'from': {'name': 'Abdirashid Mohamed', 'id': '100005006413918'}, 'message': 'Xamse Axmed  sxb apply garee', 'id': '1227663981187045_775554064175180'}]",1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1886,1227663981187045_5766256263483072,2023-03-12 05:07:20+00:00,"Asc wll wxaan joogaa beledweyn,, magacayga waa caydiid cismaan isaaq 0618017284",1,[],0,"[{'created_time': '2023-03-20T20:43:54+0000', 'from': {'name': 'Mùstæfë Hárïîr Apdī', 'id': '100015177220537'}, 'message': 'Dr-moalim Aided Osman Isack loma bahna qadaad wayn sorry', 'id': '1227663981187045_3311958515720561'}]",1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
1887,1227663981187045_1754690024929423,2023-03-12 11:15:51+00:00,War linkiga apply gareeya xagen idinkala waa maxay,0,"[{'id': '100004437094299', 'name': 'Abubakar A. Mohamed', 'type': 'HAHA'}, {'id': '100024080312602', 'name': 'Jamiila A. Hashi', 'type': 'HAHA'}]",2,,1.905016115699591e+30,2023-03-11 03:28:05+00:00,https://www.facebook.com/190501611569959/posts/pfbid02P9XwsYZEjuRXsRMkpCvKyJfN2JiusRrSvVV4rw1P2s82q3U3sGkUL1RegXysE1LZl/,,"5 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #FAO, Dhagsii Lifaaqan/Link-gan Hoose, #share, #Mention_Your_Friends #tag
https://qaranjobs.com/job/jobs-at-food-and-agriculture-organization-fao-5-positions-somali-jobs/"
